NA,
Time (s),Intensity (a.u.)
71.70000458,102.6813202
71.90000153,102.7052078
72.09999847,101.6498795
72.30000305,101.2330704
72.5,103.0116119
72.70000458,103.8785934
72.90000153,103.0371475
73.09999847,103.9623642
73.30000305,102.2640533
73.5,103.1580353
73.70000458,103.7422256
73.90000153,103.1574402
74.09999847,102.2713547
74.30000305,103.2668915
74.5,102.0148315
74.70000458,102.675827
74.90000153,102.6620331
75.09999847,103.4147263
75.30000305,103.0298843
75.5,103.9408188
75.70000458,102.8786392
75.90000153,103.2913513
76.09999847,103.3965073
76.30000305,103.5489197
76.5,103.0607605
76.70000458,105.2960815
76.90000153,103.2706223
77.09999847,102.6194382
77.30000305,103.2359009
77.5,103.0637436
77.70000458,104.189743
77.90000153,105.4606247
78.09999847,102.7548523
78.30000305,104.0336533
78.5,103.6000824
78.70000458,101.8322906
78.90000153,105.0549545
79.09999847,104.7342224
79.30000305,102.3522568
79.5,103.5973816
79.70000458,104.5844345
79.90000153,103.339653
80.09999847,102.2587509
80.30000305,103.4827194
80.5,103.2378235
80.70000458,102.7771759
80.90000153,103.4812927
81.09999847,103.3552322
81.30000305,104.6795349
81.5,103.7026062
81.70000458,103.9621964
81.90000153,103.2400513
82.09999847,103.4801559
82.30000305,103.6646576
82.5,102.5478592
82.70000458,102.2377625
82.90000153,103.9404984
83.09999847,103.3030243
83.30000305,103.4681015
83.5,103.9325485
83.70000458,103.2540283
83.90000153,105.8366089
84.09999847,103.8646393
84.30000305,104.7766571
84.5,104.4470062
84.70000458,104.7280807
84.90000153,105.6808472
85.09999847,104.6913452
85.30000305,104.3703766
85.5,104.3716965
85.70000458,103.6950607
85.90000153,105.2258987
86.09999847,104.9228439
86.30000305,104.4957962
86.5,104.9623566
86.70000458,104.7609634
86.90000153,103.3109665
87.09999847,104.9244385
87.30000305,104.7111893
87.5,104.2211838
87.70000458,103.4531479
87.90000153,104.6967468
88.09999847,105.2652435
88.30000305,105.2215042
88.5,104.2113495
88.70000458,105.0082092
88.90000153,104.5144882
89.09999847,106.3397293
89.30000305,105.8814163
89.5,105.3450317
89.70000458,105.4167862
89.90000153,103.646492
90.09999847,105.2304764
90.30000305,104.950531
90.5,104.3693542
90.70000458,105.2767715
90.90000153,104.0476532
91.09999847,105.2548981
91.30000305,105.7721939
91.5,105.719223
91.70000458,104.9321671
91.90000153,105.781868
92.09999847,105.1546173
92.30000305,106.2311096
92.5,104.9068756
92.70000458,106.4012756
92.90000153,104.4571762
93.09999847,105.7624359
93.30000305,105.9043274
93.5,106.0216827
93.70000458,105.0173416
93.90000153,105.2559128
94.09999847,105.3971786
94.30000305,105.1663055
94.5,106.3649216
94.70000458,105.9077988
94.90000153,105.6376724
95.09999847,106.9560165
95.30000305,106.3779373
95.5,105.0313339
95.70000458,106.0184631
95.90000153,106.2212906
96.09999847,105.0353088
96.30000305,106.0699387
96.5,104.9442368
96.70000458,105.5563965
96.90000153,105.1750946
97.09999847,105.2504272
97.30000305,105.7083511
97.5,103.986084
97.70000458,106.8160324
97.90000153,105.7804718
98.09999847,104.1879807
98.30000305,105.1550217
98.5,106.3294449
98.70000458,105.7186966
98.90000153,106.0328674
99.09999847,105.6506882
99.30000305,107.1004868
99.5,104.920639
99.70000458,105.4173813
99.90000153,105.1051941
100.0999985,107.0361786
100.3000031,106.5003204
100.5,105.7706757
100.7000046,106.6669388
100.9000015,95.30225372
101.0999985,100.8933334
101.3000031,105.65979
101.5,105.5100098
101.7000046,103.9656982
101.9000015,107.9477997
102.0999985,107.6402359
102.3000031,108.3506775
102.5,108.1803436
102.7000046,107.7210236
102.9000015,110.0363922
103.0999985,107.9896164
103.3000031,108.6365662
103.5,109.5553894
103.7000046,108.6210327
103.9000015,109.4868546
104.0999985,110.4423523
104.3000031,109.5793381
104.5,109.6115036
