"Excel Raw Data Export"
"Copyright (c) 2013 QIAGEN GmbH. All Rights Reserved."
"File","251203_HsUCP1_NB65_GDP_Binding_Minus2_Gain_Low_Salt_rep2.rex"
"Date","12/3/2025"
"Time","3:27:11 PM"

"Operator","UEA"
"Run Id",""
"Notes",""
"Machine Serial No","0614132"

"Channel","Gain"
"Green","5"
"Yellow","5"
"HRM","-2"

"Channel","Threshold"
"HRM A.HRM (Page 1)","0.25011"


"Channel HRM A.HRM"

"ID","1","2","3","4","5","6","7","8"
"Page 1"," HsUCP1 Standard"," HsUCP1 + 1mM GDP"," HsUCP1 + 0.1uM NB65 + 1mM GDP"," HsUCP1 + 0.5uM NB65 + 1mM GDP"," HsUCP1 + 1uM NB65 + 1mM GDP"," HsUCP1 + 5uM NB65 + 1mM GDP"," HsUCP1 + 10uM NB65 + 1mM GDP"," Blank"
"53","20.0482566567483","16.0165051753516","15.3075814899088","15.6160830090791","13.3963022303604","12.9468639242043","16.4395615574375","2.07675288014038"
"54","20.5631669010016","16.4581630317497","15.6445301856151","15.9787390961573","13.6748084447787","13.252365148394","16.8876083278356","2.07653489411329"
"55","20.9771496147097","16.9457541771572","16.0114090532951","16.3474987919941","13.971705413683","13.5418732992549","17.3482681010147","2.07795180328941"
"56","21.3678187228199","17.4913150733705","16.4245931835769","16.731068714966","14.3044747081712","13.85671778439","17.7813382162203","2.06523925452742"
"57","21.6598764019226","18.0265389603911","16.9099390729054","17.1822036207479","14.7114264642303","14.199855039292","18.2978052440172","2.05421647856988"
"58","21.8268101014725","18.6536093036436","17.3483889016047","17.6855585095457","15.1550570941736","14.6874625336516","18.9832405076168","2.03684466902595"
"59","21.9315060654612","19.2677704025839","17.8730830853742","18.2411116197452","15.7501080847384","15.2760102744081","19.8979825393192","2.03301035070319"
"60","22.0159711095852","19.8771648737316","18.3318367754165","18.7273022049287","16.5245816973901","15.9395742732891","20.963225757229","2.02862827262003"
"61","22.0734830897339","20.4461084044513","18.7310851707739","19.1545484601104","17.3963413560575","16.7772945754177","22.2714144023368","2.02780663297944"
"62","22.0634012359808","20.8647796342921","19.0161200667037","19.5142181386173","18.3748051749883","17.6262048269373","23.6782962212122","2.01953154802777"
"63","21.9978637369345","21.1997405966278","19.2028114747845","19.8042485476681","19.3997754743921","18.5038020396226","25.3613663364178","2.01085297932403"
"64","21.9704483609267","21.3564096695248","19.320973525597","19.9415462084265","20.4764336144515","19.3666234327713","27.0493411372331","2.00900282291905"
"65","21.8792072351239","21.4700541695277","19.4449785102108","20.0570941735968","21.4837872892348","20.1388570992599","28.911922745752","2.01113908598459"
"66","21.7579290814518","21.4850298095892","19.49187457084","20.1363921803382","22.2939004994395","20.7570382238499","30.5395154170618","2.00676483304087"
"67","21.6508227155973","21.4483863584344","19.4880089519595","20.1704941379924","23.0420767528801","21.210040436408","32.0169157157026","2.00513084611276"
"68","21.5866690003994","21.3954884158592","19.4351982037951","20.1880674448768","23.6365518970234","21.6128786144808","33.5820553902495","2.01325187363182"
"69","21.4879893891109","21.3570819201398","19.3948844129091","20.1771572442206","24.0422238934484","21.8754427841175","35.0093189026583","2.01793628664766"
"70","21.4210509106366","21.2669683257919","19.3608817367114","20.142099641413","24.3679537064751","22.0750235243254","36.5410849164569","2.02244871397861"
"71","21.3402507565932","21.1979422119042","19.2915999084459","20.1383802548257","24.5799954222934","22.2873273823148","38.1207424604083","2.02924645863533"
"72","21.2321660181582","21.0690705495009","19.2295283872304","20.1040156659291","24.8573826417727","22.3680984715546","39.8429410674776","2.03391862581609"
"73","21.1203173876555","20.9460593575952","19.1482922611327","20.0572213321126","25.0861371786069","22.5815213244831","41.6928124138012","2.0409528672289"
"74","20.9796292057679","20.8317340704615","19.1167060858066","19.9828081686631","25.2717886116833","22.7420462348363","43.6531188350827","2.05796520943008"
"75","20.8850232700084","20.7520350253241","19.0180310775413","19.9161927566597","25.4426896569263","22.9597734035248","45.5774586099031","2.07225548421294"
"76","20.8442934192534","20.6016632333867","18.9428549629969","19.8765926604105","25.5343518730449","22.8088044556344","46.6984054322118","2.08102540627146"
"77","20.774344497851","20.5544747081712","18.8877190305435","19.8220798046845","25.463056818058","22.7501843798479","47.1571933572391","2.09847454660509"
"78","20.634520993871","20.4399684646881","18.8444560703659","19.7419190763205","25.4063612169519","22.6825360494392","47.2033354426687","2.11203936827649"
"79","20.5572235760864","20.3784237430381","18.7703575893093","19.6777076589391","25.2698792776614","22.61102210015","47.3338380548268","2.12460081308788"
"80","20.4665191627883","20.2950077566695","18.697642481117","19.6099239129681","25.1295381966016","22.5450958593554","46.7459182116426","2.14236667429618"
"81","20.2812746369624","20.1943345431558","18.6704305587345","19.5826657511254","25.0165124415525","22.2769730460277","46.2345093679495","2.16138176312129"
"82","20.3128099488823","20.0721869112805","18.6200122072175","19.469690300544","24.9451220176787","22.1577430732844","45.5536970849399","2.18563690067467"
"83","20.056331222502","20.0570941735968","18.6107750493193","19.3398293169408","24.66814170545","22.1596965634503","44.8342615904987","2.21268533353679"
"84","19.8728806098914","19.8665789272908","18.4472419317922","19.3541618982223","24.5940555210411","21.9864194705119","44.213986974344","2.22683625979575"
"85","19.709951425447","19.6925307087816","18.3781839584083","19.3006281630681","24.4177920195315","21.7633071386791","43.557347512486","2.25070572976272"
"86","19.6698601619636","19.5881859266939","18.2600227090149","19.1984245059892","24.2888024210981","21.720345725839","42.6598822707772","2.28133276656966"
"87","19.5077693853157","19.4449785102108","18.1486446718765","19.0829327840085","24.1047722590982","21.4079717490109","41.8766249391106","2.30047361656425"
"88","19.374497479327","19.3189389893441","18.0504056356654","19.1434239065276","23.9109963051368","21.3841967396557","40.9515760808963","2.32242313267719"
"89","19.2584115358205","19.1529208311081","17.9969599333298","19.1282012156354","23.6578223028212","21.1223597490478","40.208503634917","2.35738016465872"
"90","19.0926331622143","19.0134455458328","17.8820477607385","19.0270193680585","23.4379530022126","21.0571450370031","39.276135476639","2.37219101947873"




"Melt analysis of channel HRM A.HRM : Page 1"

"ID","1","2","3","4","5","6","7","8"
